azimuth,elevation,temperature,humidity,vPanel,vPyra
158.287,67.797,57.9,6.5,1.854,1.916
158.914,67.87,58.3,6.4,1.856,1.915
159.574,67.944,58.6,6.3,1.856,1.92
160.208,68.013,58.3,6.1,1.859,1.922
160.815,68.076,58.3,6.1,1.857,1.92
161.456,68.14,58.9,6.0,1.862,1.928
162.131,68.206,59.1,6.0,1.872,1.93
162.778,68.266,58.9,5.9,1.872,1.929
163.397,68.321,58.8,5.8,1.871,1.933
164.04,68.376,58.4,6.0,1.871,1.93
164.728,68.432,58.7,5.9,1.867,1.93
165.387,68.483,58.8,5.8,1.872,1.931
166.017,68.53,59.1,5.9,1.871,1.934
166.671,68.576,59.3,5.8,1.872,1.931
167.37,68.623,59.8,5.7,1.873,1.935
168.007,68.664,59.3,6.0,1.874,1.937
168.679,68.704,59.3,5.9,1.871,1.935
169.385,68.743,59.9,5.9,1.868,1.935
170.061,68.779,60.6,5.7,1.869,1.933
170.706,68.811,60.5,5.7,1.873,1.935
171.375,68.841,60.7,5.4,1.873,1.936
172.1,68.871,60.4,5.3,1.876,1.94
172.783,68.897,59.9,5.4,1.872,1.937
173.423,68.92,60.2,5.4,1.875,1.94
174.098,68.941,59.6,5.3,1.881,1.944
174.785,68.96,59.7,5.3,1.884,1.946
175.517,68.978,59.5,5.1,1.881,1.946
176.162,68.991,59.6,5.2,1.882,1.945
176.851,69.003,59.6,5.1,1.884,1.947
177.574,69.013,58.9,5.3,1.874,1.946
178.265,69.02,59.3,5.3,1.875,1.947
178.912,69.025,59.4,5.2,1.871,1.945
179.614,69.027,59.6,5.1,1.87,1.945
180.327,69.027,60.0,5.0,1.871,1.948
181.019,69.025,59.8,5.1,1.867,1.945
181.677,69.02,60.1,4.9,1.872,1.947
182.378,69.013,60.6,4.9,1.871,1.946
183.101,69.003,60.9,4.8,1.867,1.947
183.78,68.991,60.8,4.9,1.864,1.945
184.425,68.977,61.2,5.0,1.861,1.945
185.102,68.961,61.8,4.8,1.863,1.942
185.832,68.94,62.0,4.6,1.861,1.944
186.507,68.919,60.6,4.5,1.857,1.944
187.169,68.896,59.6,4.8,1.859,1.944
187.841,68.87,58.2,5.2,1.853,1.944
188.566,68.84,58.6,5.1,1.852,1.94
189.235,68.809,59.5,5.0,1.853,1.94
189.88,68.777,59.7,4.8,1.851,1.942
190.556,68.742,59.6,4.8,1.85,1.943
191.273,68.701,59.8,4.8,1.848,1.942
191.934,68.662,60.2,4.7,1.844,1.944
192.571,68.621,60.4,4.5,1.842,1.94
193.238,68.576,60.5,4.5,1.841,1.941
193.923,68.528,61.1,4.4,1.842,1.942
194.595,68.478,61.4,4.3,1.842,1.94
195.212,68.43,61.3,4.4,1.838,1.939
195.869,68.376,61.2,4.3,1.84,1.938
196.553,68.317,60.6,4.5,1.84,1.94
197.203,68.259,59.6,4.8,1.839,1.938
198.014,68.183,59.2,4.9,1.841,1.934
198.188,68.166,59.1,4.9,1.842,1.936
199.084,68.077,59.5,4.8,1.838,1.933
213.6,65.892,60.4,4.4,1.742,1.903
213.763,65.859,60.6,4.4,1.74,1.902
214.361,65.735,61.1,4.2,1.735,1.898
