azimuth,elevation,temperature,humidity,vPanel,vPyra
127.26,55.632,47.1,9.1,1.056,1.33
127.609,55.791,47.3,8.6,1.0,1.244
127.96,55.948,47.7,8.6,1.225,1.464
128.314,56.105,49.2,8.1,1.136,1.449
128.67,56.261,50.9,7.3,1.634,1.828
129.023,56.414,53.2,6.5,1.598,1.764
129.378,56.566,54.6,6.0,1.482,1.683
129.736,56.718,55.9,5.6,1.283,1.489
130.097,56.868,55.5,5.7,0.812,1.025
130.46,57.018,53.2,6.3,0.54,0.662
130.831,57.169,51.1,7.4,0.898,1.109
131.206,57.32,47.7,8.5,0.93,1.22
131.582,57.469,47.6,8.5,1.589,1.779
131.956,57.616,48.9,8.2,1.517,1.733
132.369,57.775,51.4,7.0,1.593,1.774
132.724,57.911,53.4,6.4,1.592,1.762
133.112,58.057,53.4,6.3,1.593,1.762
133.503,58.202,54.3,6.0,1.609,1.777
133.896,58.346,55.6,5.5,1.636,1.798
134.293,58.489,56.9,5.1,1.426,1.607
134.693,58.632,57.6,4.9,1.529,1.709
135.095,58.773,58.4,4.7,1.514,1.681
135.494,58.911,59.3,4.5,1.657,1.794
135.902,59.05,59.8,4.3,1.65,1.791
136.307,59.187,60.0,4.2,1.645,1.791
136.714,59.322,60.4,4.2,1.637,1.791
137.125,59.456,61.2,3.9,1.637,1.794
137.538,59.589,61.9,3.8,1.637,1.794
137.961,59.723,62.3,3.6,1.631,1.792
138.387,59.856,61.1,3.9,1.627,1.794
138.816,59.988,60.2,4.1,1.625,1.794
139.242,60.116,59.5,4.2,1.629,1.798
139.712,60.256,56.8,5.0,1.626,1.798
140.116,60.374,54.8,5.4,1.621,1.796
140.557,60.502,55.6,5.4,1.613,1.79
141.002,60.628,55.9,5.1,1.608,1.788
141.45,60.753,55.5,5.2,1.611,1.79
141.901,60.876,56.6,4.9,1.617,1.796
142.348,60.997,56.5,4.8,1.617,1.795
142.805,61.118,57.1,4.7,1.62,1.798
143.266,61.238,57.0,4.8,1.624,1.801
143.729,61.357,58.2,4.4,1.63,1.804
144.219,61.479,59.3,4.2,1.633,1.804
144.651,61.586,60.1,3.9,1.643,1.811
145.117,61.699,60.2,3.9,1.642,1.811
145.586,61.811,60.3,3.9,1.647,1.816
146.065,61.923,60.9,3.7,1.649,1.817
146.548,62.033,61.2,3.6,1.658,1.824
147.026,62.141,59.7,4.1,1.66,1.828
147.523,62.25,58.2,4.3,1.652,1.822
148.008,62.355,57.8,4.6,1.664,1.832
148.503,62.46,59.2,4.1,1.665,1.833
149.002,62.563,60.1,3.9,1.669,1.835
149.504,62.665,57.8,4.5,1.672,1.835
150.009,62.765,57.8,4.3,1.678,1.845
150.525,62.866,57.5,4.5,1.678,1.843
151.02,62.96,58.3,4.3,1.677,1.842
151.534,63.056,58.6,4.2,1.676,1.838
152.052,63.15,59.7,3.9,1.675,1.84
152.564,63.241,59.6,4.1,1.68,1.843
153.079,63.331,58.5,4.0,1.68,1.845
153.597,63.419,56.3,4.7,1.68,1.848
154.118,63.505,57.9,4.4,1.693,1.856
154.642,63.59,59.0,4.0,1.707,1.865
155.169,63.673,60.0,3.8,1.717,1.871
155.707,63.756,61.0,3.5,1.719,1.875
156.249,63.837,61.9,3.3,1.72,1.874
156.793,63.916,61.3,3.3,1.709,1.866
157.339,63.994,59.8,3.6,1.709,1.867
157.889,64.07,57.3,4.2,1.718,1.88
158.45,64.145,56.4,4.6,1.723,1.883
158.996,64.216,57.2,4.3,1.73,1.888
159.59,64.291,57.4,4.3,1.729,1.891
160.114,64.355,58.6,4.0,1.729,1.89
160.803,64.437,59.4,3.7,1.74,1.898
161.234,64.486,60.1,3.6,1.737,1.896
161.802,64.549,59.8,3.6,1.737,1.897
162.363,64.61,60.2,3.5,1.74,1.899
162.926,64.668,60.8,3.3,1.737,1.896
163.492,64.725,61.4,3.2,1.747,1.903
164.06,64.779,62.1,3.1,1.742,1.899
164.63,64.832,63.0,3.0,1.732,1.887
165.211,64.884,63.9,2.8,1.734,1.883
165.785,64.933,59.6,3.6,1.724,1.88
166.371,64.981,58.8,3.9,1.719,1.878
166.958,65.027,59.3,3.8,1.711,1.876
167.547,65.07,59.7,3.6,1.717,1.882
168.138,65.112,60.5,3.5,1.731,1.891
168.73,65.152,60.8,3.4,1.73,1.896
169.325,65.19,59.5,3.6,1.719,1.888
169.911,65.225,59.7,3.5,1.725,1.893
170.508,65.259,60.3,3.4,1.719,1.884
171.106,65.291,61.3,3.2,1.713,1.884
171.706,65.32,62.6,3.0,1.721,1.884
172.298,65.347,63.5,2.8,1.709,1.875
172.89,65.372,63.8,2.8,1.716,1.878
173.484,65.396,63.4,2.7,1.706,1.874
174.088,65.417,61.8,2.9,1.711,1.881
174.674,65.436,59.2,3.6,1.708,1.883
175.26,65.453,57.8,4.0,1.712,1.888
175.867,65.468,59.1,3.6,1.72,1.893
176.474,65.481,59.9,3.4,1.717,1.895
177.082,65.492,59.0,3.5,1.73,1.902
177.69,65.501,59.6,3.4,1.732,1.904
178.298,65.508,59.1,3.6,1.731,1.906
178.907,65.512,60.6,3.4,1.73,1.906
179.515,65.515,61.6,3.1,1.738,1.908
180.124,65.515,62.3,2.9,1.738,1.909
180.723,65.514,62.5,2.9,1.733,1.908
181.332,65.51,63.1,2.7,1.744,1.914
181.941,65.504,64.2,2.6,1.746,1.917
182.549,65.496,62.9,2.6,1.727,1.899
183.147,65.486,62.4,2.7,1.707,1.886
183.745,65.474,61.5,3.0,1.711,1.888
184.342,65.46,62.0,2.9,1.695,1.879
184.938,65.444,62.5,2.8,1.715,1.881
185.524,65.426,62.9,2.7,1.723,1.896
186.119,65.406,62.8,2.7,1.721,1.902
186.723,65.383,63.1,2.6,1.678,1.88
187.326,65.359,63.7,2.5,1.689,1.884
187.927,65.332,63.2,2.6,1.685,1.883
188.528,65.303,61.1,3.0,1.685,1.887
189.127,65.272,62.0,2.7,1.699,1.899
189.724,65.239,60.1,3.1,1.702,1.904
190.321,65.204,59.0,3.3,1.681,1.897
190.906,65.168,59.0,3.3,1.68,1.891
191.499,65.129,58.7,3.5,1.681,1.893
192.1,65.087,59.5,3.3,1.679,1.892
192.681,65.045,59.7,3.2,1.682,1.895
193.269,65.0,61.0,3.0,1.691,1.901
193.846,64.954,62.4,2.6,1.683,1.895
194.421,64.905,63.3,2.5,1.682,1.894
194.994,64.855,64.1,2.4,1.668,1.883
195.564,64.803,64.7,2.2,1.664,1.883
196.124,64.75,65.1,2.1,1.664,1.879
196.691,64.695,65.7,1.9,1.657,1.875
197.265,64.636,64.5,2.1,1.655,1.876
197.836,64.576,64.8,2.1,1.65,1.874
198.405,64.513,64.6,2.0,1.659,1.88
198.971,64.449,64.3,2.0,1.65,1.881
199.535,64.383,64.3,2.0,1.655,1.882
200.097,64.315,65.1,1.9,1.651,1.874
200.647,64.247,65.8,1.9,1.664,1.877
201.203,64.175,65.9,1.7,1.652,1.876
201.757,64.102,66.2,1.6,1.66,1.876
202.308,64.027,66.1,1.7,1.655,1.871
202.856,63.95,66.1,1.7,1.652,1.867
203.401,63.871,66.0,1.8,1.649,1.861
203.935,63.792,65.9,1.8,1.647,1.861
204.466,63.711,66.0,1.8,1.637,1.853
204.985,63.63,66.2,1.7,1.633,1.849
205.511,63.546,66.1,1.7,1.636,1.854
206.033,63.461,66.1,1.6,1.636,1.857
206.561,63.372,66.2,1.6,1.624,1.85
207.086,63.282,66.3,1.6,1.631,1.859
207.608,63.19,66.9,1.7,1.623,1.854
208.127,63.096,65.8,1.8,1.607,1.846
208.643,63.001,65.0,2.0,1.605,1.846
209.147,62.906,65.3,1.8,1.604,1.849
209.657,62.808,64.3,2.0,1.601,1.847
210.163,62.708,60.7,2.5,1.577,1.832
210.666,62.606,59.8,2.8,1.568,1.829
211.166,62.504,59.6,2.9,1.567,1.829
211.663,62.399,60.0,2.8,1.552,1.816
212.149,62.295,60.2,2.6,1.549,1.814
212.632,62.19,58.8,2.9,1.537,1.808
213.111,62.083,58.7,3.0,1.551,1.822
213.58,61.977,57.9,3.2,1.533,1.808
214.061,61.865,59.0,2.9,1.53,1.805
214.539,61.752,57.8,3.3,1.521,1.802
215.014,61.638,59.1,3.0,1.519,1.798
215.486,61.523,60.3,2.7,1.509,1.79
215.954,61.406,60.3,2.6,1.516,1.798
216.419,61.288,59.6,2.9,1.519,1.802
216.874,61.171,60.3,2.8,1.512,1.794
217.332,61.05,61.2,2.6,1.51,1.794
217.788,60.928,61.9,2.6,1.503,1.788
218.24,60.805,62.8,2.5,1.501,1.787
218.69,60.68,62.9,2.4,1.502,1.791
219.136,60.555,63.6,2.4,1.498,1.785
219.579,60.428,64.2,2.3,1.497,1.784
220.019,60.3,64.9,2.1,1.493,1.782
220.448,60.173,65.3,2.0,1.497,1.789
220.875,60.045,65.5,1.8,1.505,1.795
221.292,59.917,65.9,1.8,1.498,1.773
221.713,59.787,65.9,1.8,1.488,1.788
222.137,59.653,65.9,1.8,1.47,1.763
222.559,59.519,65.8,1.9,1.455,1.762
222.978,59.383,65.9,1.8,1.452,1.752
223.393,59.246,65.9,1.7,1.446,1.749
223.805,59.108,66.1,1.7,1.461,1.752
224.215,58.969,66.6,1.6,1.462,1.75
224.622,58.829,66.6,1.7,1.462,1.749
225.019,58.691,66.1,1.7,1.447,1.743
225.42,58.549,65.9,1.7,1.439,1.74
225.817,58.406,65.7,1.8,1.435,1.739
226.212,58.262,64.8,1.8,1.427,1.736
226.604,58.117,63.6,2.2,1.414,1.728
226.994,57.971,63.4,2.2,1.403,1.721
227.38,57.825,62.7,2.3,1.398,1.721
227.752,57.682,61.7,2.3,1.394,1.719
228.127,57.536,60.6,2.6,1.393,1.718
228.499,57.389,55.7,3.6,1.378,1.711
228.868,57.241,53.3,4.4,1.365,1.707
229.241,57.09,54.2,4.4,1.365,1.706
229.612,56.938,56.2,4.2,1.349,1.69
229.979,56.786,56.8,3.3,1.345,1.687
230.338,56.635,54.3,3.9,1.335,1.683
230.701,56.48,53.7,4.2,1.328,1.679
231.06,56.325,54.4,4.0,1.32,1.673
231.418,56.169,54.8,3.8,1.321,1.676
231.772,56.013,55.1,3.9,1.317,1.674
232.124,55.855,55.3,3.8,1.308,1.669
232.474,55.697,54.9,3.9,1.302,1.666
232.821,55.538,54.7,3.9,1.297,1.663
233.166,55.379,55.1,4.0,1.28,1.658
233.503,55.221,54.8,4.0,1.284,1.658
233.843,55.06,55.6,3.6,1.277,1.656
234.17,54.903,55.9,3.5,1.27,1.658
234.5,54.743,56.9,3.4,1.265,1.69
234.833,54.58,56.1,3.5,1.264,1.714
235.163,54.417,54.0,4.1,1.261,1.686
235.492,54.252,54.2,4.0,1.254,1.66
235.818,54.087,55.4,3.6,1.241,1.65
236.137,53.924,55.0,3.7,1.238,1.64
236.458,53.758,55.0,4.0,1.231,1.631
236.778,53.591,56.1,3.6,1.229,1.632
237.095,53.423,57.1,3.4,1.218,1.671
237.485,53.215,57.8,3.2,1.213,1.745
237.723,53.087,58.7,3.0,1.205,1.752
238.034,52.917,59.5,2.9,1.196,1.741
238.343,52.747,60.1,2.8,1.19,1.729
238.65,52.577,60.6,2.7,1.179,1.688
238.95,52.409,60.3,2.6,1.178,1.655
239.253,52.237,60.8,2.5,1.172,1.632
239.554,52.065,61.3,2.5,1.165,1.609
239.853,51.893,61.6,2.5,1.163,1.585
240.145,51.722,61.6,2.4,1.153,1.572
240.436,51.552,61.5,2.3,1.158,1.574
240.724,51.38,61.3,2.4,1.144,1.571
241.011,51.208,61.6,2.4,1.147,1.568
241.296,51.036,62.1,2.4,1.144,1.565
241.575,50.866,62.5,2.4,1.139,1.561
241.861,50.69,62.7,2.3,1.129,1.553
242.145,50.514,61.3,2.4,1.1,1.531
242.428,50.337,61.1,2.4,1.097,1.531
242.708,50.159,59.5,2.6,0.974,1.473
242.987,49.982,59.4,2.8,1.09,1.532
243.26,49.806,59.5,2.7,1.087,1.533
243.536,49.628,59.7,2.7,1.08,1.525
243.81,49.448,59.5,2.8,1.064,1.513
244.082,49.269,58.5,2.9,1.064,1.516
244.353,49.089,57.3,3.3,1.061,1.517
244.622,48.909,55.5,3.8,1.057,1.515
244.889,48.728,53.5,4.3,1.041,1.5
245.151,48.55,51.0,5.2,1.043,1.51
245.415,48.368,51.5,5.0,1.039,1.504
245.678,48.186,50.3,5.3,1.019,1.481
245.939,48.004,50.2,5.4,1.022,1.491
246.199,47.821,50.1,5.5,0.933,1.424
