created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2017-08-07 13:36:22 UTC,297,48.6,1.6,0.615,0.786,4.052,0.491,1.699
2017-08-07 13:37:25 UTC,298,49.7,1.2,0.654,0.817,4.051,0.491,1.699
2017-08-07 13:38:28 UTC,299,48.3,1.6,0.524,0.643,4.053,0.491,1.699
2017-08-07 13:39:31 UTC,300,46.0,1.7,0.495,0.600,4.055,0.491,1.699
2017-08-07 13:40:33 UTC,301,44.8,2.1,0.465,0.555,4.056,0.491,1.699
2017-08-07 13:41:35 UTC,302,43.2,2.3,0.431,0.514,4.057,0.491,1.699
2017-08-07 13:42:37 UTC,303,42.2,2.7,0.443,0.528,4.056,0.491,1.699
2017-08-07 13:43:39 UTC,304,42.5,2.7,0.500,0.603,4.054,0.491,1.699
2017-08-07 13:44:41 UTC,305,43.1,2.4,0.499,0.599,4.055,0.491,1.699
2017-08-07 13:45:43 UTC,306,43.8,2.4,0.779,0.997,4.050,0.491,1.699
2017-08-07 13:46:45 UTC,307,44.2,2.3,0.923,1.188,4.050,0.491,1.699
2017-08-07 13:47:47 UTC,308,45.6,2.0,0.995,1.284,4.048,0.491,1.699
2017-08-07 13:48:50 UTC,309,45.3,2.1,0.516,0.611,4.054,0.491,1.699
2017-08-07 13:49:53 UTC,310,44.2,2.2,0.466,0.545,4.057,0.491,1.699
2017-08-07 13:50:56 UTC,311,43.5,2.4,0.438,0.511,4.057,0.491,1.700
2017-08-07 13:51:59 UTC,312,42.8,2.6,0.420,0.487,4.057,0.491,1.699
2017-08-07 13:53:02 UTC,313,41.7,2.7,0.414,0.478,4.057,0.491,1.699
2017-08-07 13:54:05 UTC,314,41.0,2.7,0.407,0.469,4.057,0.491,1.699
2017-08-07 13:55:08 UTC,315,40.7,2.9,0.404,0.465,4.058,0.491,1.700
2017-08-07 13:56:10 UTC,316,40.8,3.2,0.405,0.467,4.057,0.491,1.699
2017-08-07 13:57:13 UTC,317,40.5,3.2,0.407,0.470,4.057,0.491,1.699
2017-08-07 13:58:16 UTC,318,40.5,3.4,0.410,0.476,4.057,0.491,1.699
2017-08-07 13:59:19 UTC,319,40.6,3.3,0.421,0.493,4.058,0.491,1.699
2017-08-07 14:00:22 UTC,320,40.9,3.4,0.442,0.522,4.058,0.491,1.700
2017-08-07 14:01:25 UTC,321,40.4,3.3,0.502,0.611,4.057,0.491,1.699
2017-08-07 14:02:27 UTC,322,40.8,3.2,0.521,0.630,4.056,0.491,1.699
2017-08-07 14:03:30 UTC,323,40.8,3.2,0.509,0.614,4.057,0.491,1.699
2017-08-07 14:04:33 UTC,324,40.6,3.3,0.548,0.672,4.057,0.491,1.700
2017-08-07 14:05:36 UTC,325,41.6,3.3,0.622,0.776,4.056,0.491,1.699
2017-08-07 14:06:39 UTC,326,42.7,3.0,0.613,0.763,4.056,0.491,1.700
2017-08-07 14:07:42 UTC,327,42.4,2.9,0.570,0.703,4.057,0.491,1.700
2017-08-07 14:08:44 UTC,328,42.8,3.1,0.688,0.882,4.054,0.491,1.700
2017-08-07 14:09:46 UTC,329,43.8,3.0,0.675,0.851,4.039,0.491,1.700
2017-08-07 14:10:47 UTC,330,43.6,2.6,0.655,0.827,4.054,0.491,1.699
2017-08-07 14:11:49 UTC,331,44.2,2.8,0.707,0.908,4.036,0.491,1.699
2017-08-07 14:12:51 UTC,332,45.3,2.7,0.688,0.882,4.054,0.491,1.700
2017-08-07 14:13:53 UTC,333,45.2,2.6,0.629,0.788,4.054,0.491,1.699
2017-08-07 14:14:55 UTC,334,44.4,2.9,0.542,0.667,4.055,0.491,1.700
2017-08-07 14:15:58 UTC,335,44.6,2.9,0.510,0.622,4.056,0.491,1.699
2017-08-07 14:17:01 UTC,336,44.1,2.9,0.542,0.673,4.054,0.491,1.699
2017-08-07 14:18:03 UTC,337,43.1,3.3,0.634,0.802,4.055,0.491,1.699
2017-08-07 14:19:06 UTC,338,43.5,3.1,0.743,0.971,4.053,0.491,1.699
2017-08-07 14:20:10 UTC,339,43.7,3.0,0.789,1.039,4.052,0.491,1.700
2017-08-07 14:21:12 UTC,340,44.7,3.0,0.854,1.137,4.050,0.491,1.699
2017-08-07 14:22:15 UTC,341,45.7,2.8,0.965,1.295,4.048,0.491,1.699
2017-08-07 14:23:18 UTC,342,46.3,2.4,1.063,1.429,4.048,0.491,1.699
2017-08-07 14:24:21 UTC,343,46.7,2.3,1.090,1.453,4.047,0.491,1.700
2017-08-07 14:25:24 UTC,344,47.9,1.9,1.211,1.562,4.047,0.492,1.700
2017-08-07 14:26:26 UTC,345,49.2,1.7,1.258,1.608,4.043,0.491,1.699
2017-08-07 14:27:29 UTC,346,50.9,1.6,1.319,1.667,4.045,0.492,1.700
2017-08-07 14:28:32 UTC,347,53.6,1.5,1.322,1.676,4.043,0.491,1.699
2017-08-07 14:29:35 UTC,348,54.6,0.9,1.334,1.683,4.043,0.491,1.699
2017-08-07 14:30:38 UTC,349,54.9,0.8,1.317,1.676,4.029,0.491,1.699
2017-08-07 14:31:41 UTC,350,54.7,0.8,1.312,1.673,4.042,0.491,1.698
2017-08-07 14:32:45 UTC,351,55.0,0.9,1.326,1.687,4.042,0.491,1.699
2017-08-07 14:33:47 UTC,352,56.0,0.8,1.307,1.672,4.042,0.491,1.698
2017-08-07 14:34:49 UTC,353,56.3,0.7,1.273,1.648,4.043,0.491,1.699
2017-08-07 14:35:51 UTC,354,55.8,0.6,1.259,1.638,4.043,0.491,1.698
2017-08-07 14:36:53 UTC,355,55.6,0.6,1.231,1.618,4.043,0.491,1.699
2017-08-07 14:37:55 UTC,356,55.4,0.7,1.221,1.608,4.043,0.491,1.699
2017-08-07 14:38:57 UTC,357,55.2,0.7,1.199,1.593,4.043,0.491,1.698
2017-08-07 14:39:59 UTC,358,54.0,0.9,1.190,1.589,4.044,0.491,1.699
2017-08-07 14:41:01 UTC,359,53.3,1.0,1.171,1.576,4.044,0.491,1.699
2017-08-07 14:42:02 UTC,360,52.3,1.0,1.157,1.566,4.044,0.491,1.699
2017-08-07 14:43:05 UTC,361,51.4,1.2,1.160,1.571,4.044,0.491,1.699
2017-08-07 14:44:08 UTC,362,49.9,1.1,1.127,1.545,4.045,0.491,1.698
2017-08-07 14:45:11 UTC,363,49.3,1.2,1.123,1.547,4.045,0.491,1.698
2017-08-07 14:46:14 UTC,364,49.4,1.2,1.113,1.539,4.045,0.491,1.699
2017-08-07 14:47:17 UTC,365,49.8,1.0,1.099,1.530,4.045,0.491,1.699
2017-08-07 14:48:20 UTC,366,50.4,1.2,1.086,1.519,4.045,0.491,1.699
2017-08-07 14:49:22 UTC,367,48.6,1.2,1.062,1.499,4.046,0.491,1.699
2017-08-07 14:50:25 UTC,368,47.4,1.4,1.054,1.495,4.046,0.491,1.699
2017-08-07 14:51:28 UTC,369,47.2,1.4,1.041,1.486,4.047,0.491,1.699
2017-08-07 14:52:31 UTC,370,47.9,1.3,1.028,1.473,4.047,0.491,1.699
2017-08-07 14:53:34 UTC,371,48.9,1.1,1.027,1.481,4.046,0.491,1.699
2017-08-07 14:54:37 UTC,372,49.7,1.1,1.015,1.464,4.047,0.491,1.699
2017-08-07 14:55:40 UTC,373,49.7,0.9,1.007,1.453,4.047,0.491,1.699
2017-08-07 14:56:42 UTC,374,49.4,1.1,1.001,1.451,4.048,0.491,1.699
2017-08-07 14:57:45 UTC,375,49.1,1.0,0.990,1.437,4.047,0.491,1.699
2017-08-07 14:58:48 UTC,376,48.9,1.1,0.989,1.442,4.046,0.491,1.699
2017-08-07 14:59:51 UTC,377,48.1,1.1,0.980,1.424,4.048,0.491,1.699
2017-08-07 15:00:54 UTC,378,48.3,1.1,0.970,1.414,4.048,0.491,1.699
2017-08-07 15:01:56 UTC,379,48.4,1.1,0.961,1.402,4.049,0.491,1.699
2017-08-07 15:02:58 UTC,380,48.3,1.2,0.953,1.392,4.049,0.491,1.699
2017-08-07 15:04:00 UTC,381,48.5,1.3,0.948,1.390,4.047,0.491,1.699
2017-08-07 15:05:02 UTC,382,47.8,1.1,0.942,1.381,4.049,0.491,1.699
2017-08-07 15:06:03 UTC,383,47.2,1.2,0.934,1.373,4.050,0.491,1.699
2017-08-07 15:07:05 UTC,384,47.4,1.3,0.933,1.373,4.049,0.491,1.700
2017-08-07 15:08:08 UTC,385,47.2,1.4,0.926,1.366,4.049,0.491,1.699
2017-08-07 15:09:11 UTC,386,47.1,1.1,0.925,1.365,4.050,0.491,1.699
2017-08-07 15:10:14 UTC,387,47.1,1.3,0.921,1.363,4.049,0.491,1.699
2017-08-07 15:11:17 UTC,388,48.0,1.1,0.911,1.346,4.047,0.491,1.698
2017-08-07 15:12:20 UTC,389,49.2,1.1,0.909,1.346,4.048,0.491,1.699
2017-08-07 15:13:22 UTC,390,49.8,1.0,0.892,1.322,4.048,0.491,1.699
2017-08-07 15:14:25 UTC,391,48.7,1.1,0.884,1.317,4.048,0.491,1.699
2017-08-07 15:15:28 UTC,392,49.1,1.1,0.858,1.292,4.049,0.491,1.699
2017-08-07 15:16:31 UTC,393,48.3,1.1,0.414,0.580,4.057,0.491,1.699
2017-08-07 15:17:34 UTC,394,46.6,1.4,0.501,0.720,4.054,0.491,1.699
2017-08-07 15:18:37 UTC,395,46.5,1.6,0.611,0.904,4.053,0.491,1.699
2017-08-07 15:19:39 UTC,396,45.7,1.6,0.228,0.285,4.033,0.491,1.699
2017-08-07 15:20:42 UTC,397,42.5,2.0,0.209,0.259,4.032,0.491,1.699
2017-08-07 15:21:45 UTC,398,41.0,2.6,0.276,0.374,4.041,0.491,1.699
2017-08-07 15:22:48 UTC,399,41.2,2.5,0.501,0.728,4.056,0.491,1.699
2017-08-07 15:23:51 UTC,400,42.3,2.4,0.674,1.001,4.052,0.491,1.699
2017-08-07 15:24:54 UTC,401,43.5,2.0,0.759,1.126,4.051,0.491,1.698
2017-08-07 15:25:57 UTC,402,43.0,2.1,0.579,0.838,4.055,0.491,1.700
2017-08-07 15:26:59 UTC,403,43.5,2.1,0.642,0.947,4.053,0.491,1.699
2017-08-07 15:28:01 UTC,404,44.0,1.9,0.697,1.042,4.053,0.491,1.699
2017-08-07 15:29:03 UTC,405,45.1,1.8,0.767,1.148,4.051,0.491,1.699
2017-08-07 15:30:20 UTC,406,45.4,1.7,0.888,1.342,4.050,0.491,1.699
2017-08-07 15:31:07 UTC,407,46.0,1.6,0.834,1.253,4.050,0.491,1.699
2017-08-07 15:32:09 UTC,408,46.4,1.6,0.878,1.326,4.050,0.492,1.700
2017-08-07 15:33:11 UTC,409,48.0,1.4,0.744,1.115,4.052,0.491,1.699
2017-08-07 15:34:13 UTC,410,47.7,1.5,0.817,1.242,4.051,0.491,1.700
2017-08-07 15:35:15 UTC,411,46.9,1.5,0.854,1.299,4.050,0.491,1.699
2017-08-07 15:36:18 UTC,412,47.7,1.5,0.846,1.289,4.050,0.492,1.699
2017-08-07 15:37:21 UTC,413,48.3,1.4,0.808,1.230,4.035,0.491,1.699
2017-08-07 15:38:24 UTC,414,48.7,1.4,0.738,1.108,4.052,0.491,1.699
2017-08-07 15:39:27 UTC,415,48.0,1.5,0.783,1.202,4.051,0.491,1.700
2017-08-07 15:40:30 UTC,416,48.1,1.4,0.776,1.187,4.052,0.491,1.700
2017-08-07 15:41:33 UTC,417,48.2,1.5,0.780,1.200,4.052,0.491,1.700
2017-08-07 15:42:36 UTC,418,48.7,1.3,0.776,1.196,4.052,0.491,1.699
2017-08-07 15:43:38 UTC,419,47.5,1.6,0.555,0.825,4.054,0.491,1.699
2017-08-07 15:44:41 UTC,420,46.6,1.5,0.754,1.174,4.051,0.491,1.699
2017-08-07 15:45:44 UTC,421,45.6,1.6,0.742,1.157,4.053,0.492,1.700
2017-08-07 15:46:47 UTC,422,45.4,1.8,0.729,1.139,4.053,0.491,1.700
2017-08-07 15:47:50 UTC,423,45.7,1.7,0.714,1.119,4.053,0.491,1.700
2017-08-07 15:48:53 UTC,424,45.2,1.8,0.593,0.917,4.055,0.492,1.699
2017-08-07 15:49:56 UTC,425,44.3,2.0,0.482,0.722,4.056,0.491,1.699
2017-08-07 15:50:58 UTC,426,43.4,2.3,0.469,0.702,4.057,0.491,1.699
2017-08-07 15:53:12 UTC,427,45.2,2.2,0.680,1.084,4.053,0.491,1.699
2017-08-07 15:54:08 UTC,428,45.3,2.1,0.662,1.059,4.054,0.491,1.699
2017-08-07 15:55:09 UTC,429,46.0,2.0,0.671,1.072,4.054,0.491,1.699
2017-08-07 15:56:11 UTC,430,45.3,2.0,0.508,0.766,4.057,0.491,1.700
2017-08-07 15:57:13 UTC,431,43.8,2.5,0.294,0.405,4.042,0.491,1.699
2017-08-07 15:58:15 UTC,432,42.2,2.9,0.388,0.608,4.057,0.491,1.699
2017-08-07 15:59:16 UTC,433,40.9,3.0,0.282,0.395,4.041,0.491,1.699
2017-08-07 16:00:23 UTC,434,40.5,3.2,0.411,0.658,4.058,0.491,1.700
2017-08-07 16:01:21 UTC,435,40.7,3.0,0.512,0.824,4.056,0.491,1.700
2017-08-07 16:02:24 UTC,436,41.1,3.1,0.597,0.966,4.056,0.491,1.699
2017-08-07 16:03:27 UTC,437,42.4,2.9,0.628,1.032,4.040,0.491,1.699
2017-08-07 16:04:30 UTC,438,42.9,2.8,0.629,1.025,4.055,0.492,1.699
2017-08-07 16:05:32 UTC,439,42.6,2.8,0.619,0.860,4.055,0.491,1.699
2017-08-07 16:06:35 UTC,440,42.5,3.2,0.572,0.583,4.056,0.491,1.700
2017-08-07 16:07:38 UTC,441,41.8,3.3,0.471,0.322,4.035,0.491,1.699
2017-08-07 16:08:41 UTC,442,40.7,3.5,0.264,0.218,4.031,0.491,1.699
2017-08-07 16:09:44 UTC,443,39.9,3.8,0.188,0.188,4.029,0.491,1.700
2017-08-07 16:10:47 UTC,444,38.7,4.1,0.164,0.174,4.028,0.491,1.700
2017-08-07 16:11:50 UTC,445,37.9,4.4,0.172,0.182,4.028,0.491,1.700
2017-08-07 16:12:52 UTC,446,37.5,4.6,0.156,0.168,4.027,0.491,1.700
2017-08-07 16:13:55 UTC,447,37.3,4.9,0.168,0.184,4.009,0.491,1.699
2017-08-07 16:14:58 UTC,448,37.2,4.8,0.188,0.204,4.029,0.491,1.699
2017-08-07 16:16:01 UTC,449,37.1,4.7,0.183,0.202,4.029,0.491,1.700
2017-08-07 16:17:04 UTC,450,36.9,4.8,0.183,0.205,4.029,0.491,1.700
2017-08-07 16:18:07 UTC,451,36.7,4.7,0.187,0.210,4.029,0.491,1.699
2017-08-07 16:19:10 UTC,452,36.8,4.9,0.197,0.222,4.031,0.491,1.700
2017-08-07 16:20:13 UTC,453,37.0,4.9,0.186,0.214,4.028,0.491,1.699
2017-08-07 16:21:19 UTC,454,37.0,4.9,0.194,0.221,4.029,0.491,1.700
2017-08-07 16:22:18 UTC,455,36.9,5.0,0.209,0.238,4.032,0.491,1.700
2017-08-07 16:23:21 UTC,456,36.8,5.0,0.213,0.242,4.032,0.491,1.699
2017-08-07 16:24:28 UTC,457,37.0,5.0,0.222,0.251,4.034,0.491,1.700
2017-08-07 16:25:27 UTC,458,37.2,5.0,0.225,0.254,4.034,0.491,1.700
2017-08-07 16:26:29 UTC,459,37.3,5.1,0.227,0.256,4.034,0.491,1.699
2017-08-07 16:27:31 UTC,460,37.5,5.0,0.229,0.257,4.033,0.491,1.700
2017-08-07 16:28:32 UTC,461,37.6,4.9,0.218,0.248,4.033,0.491,1.699
2017-08-07 16:29:34 UTC,462,37.3,5.0,0.223,0.250,4.031,0.491,1.699
2017-08-07 16:30:37 UTC,463,37.1,5.2,0.234,0.259,4.034,0.491,1.699
2017-08-07 16:31:42 UTC,464,37.3,5.3,0.224,0.248,4.033,0.491,1.699
2017-08-07 16:32:43 UTC,465,37.5,5.3,0.221,0.244,4.034,0.491,1.699
2017-08-07 16:33:46 UTC,466,37.3,5.4,0.218,0.239,4.035,0.491,1.700
2017-08-07 16:35:05 UTC,467,37.1,5.3,0.209,0.228,4.031,0.491,1.699
2017-08-07 16:35:52 UTC,468,37.1,5.4,0.205,0.220,4.033,0.491,1.700
2017-08-07 16:36:54 UTC,469,37.2,5.6,0.200,0.213,4.032,0.491,1.699
2017-08-07 16:37:57 UTC,470,37.0,5.3,0.201,0.212,4.033,0.491,1.700
2017-08-07 16:39:00 UTC,471,36.8,5.4,0.197,0.206,4.012,0.491,1.699
2017-08-07 16:40:03 UTC,472,36.6,5.4,0.188,0.195,4.031,0.491,1.699
2017-08-07 16:41:06 UTC,473,36.5,5.5,0.187,0.194,4.031,0.491,1.699
2017-08-07 16:42:09 UTC,474,36.4,5.7,0.182,0.190,4.032,0.491,1.699
2017-08-07 16:43:27 UTC,475,36.4,5.7,0.189,0.192,4.032,0.491,1.700
2017-08-07 16:44:15 UTC,476,36.5,5.8,0.182,0.186,4.032,0.491,1.700
2017-08-07 16:45:18 UTC,477,36.2,6.0,0.172,0.176,4.031,0.491,1.699
2017-08-07 16:46:20 UTC,478,36.2,6.0,0.165,0.166,4.029,0.491,1.699
2017-08-07 16:47:23 UTC,479,36.1,6.1,0.164,0.163,4.009,0.491,1.699
2017-08-07 16:48:25 UTC,480,36.0,6.1,0.166,0.165,4.029,0.491,1.699
2017-08-07 16:49:27 UTC,481,36.1,6.3,0.164,0.164,4.028,0.491,1.699
2017-08-07 16:50:29 UTC,482,36.2,6.5,0.159,0.161,4.027,0.491,1.699
2017-08-07 16:51:31 UTC,483,36.3,6.5,0.160,0.161,4.026,0.491,1.699
2017-08-07 16:52:33 UTC,484,36.1,6.4,0.167,0.167,4.028,0.491,1.699
2017-08-07 16:53:35 UTC,485,36.1,6.3,0.169,0.169,4.028,0.491,1.699
2017-08-07 16:54:38 UTC,486,36.2,6.4,0.167,0.168,4.027,0.491,1.699
2017-08-07 16:55:41 UTC,487,36.2,6.1,0.160,0.162,4.027,0.491,1.699
2017-08-07 16:56:44 UTC,488,36.2,6.0,0.162,0.161,4.026,0.491,1.699
2017-08-07 16:57:47 UTC,489,36.1,6.2,0.161,0.158,4.025,0.491,1.699
2017-08-07 16:58:50 UTC,490,36.1,6.2,0.153,0.151,4.024,0.491,1.699
2017-08-07 16:59:53 UTC,491,36.1,6.2,0.152,0.150,4.022,0.491,1.699
2017-08-07 17:00:56 UTC,492,36.0,6.3,0.154,0.151,4.004,0.491,1.699
2017-08-07 17:01:58 UTC,493,36.1,6.3,0.157,0.154,4.022,0.491,1.699
2017-08-07 17:03:01 UTC,494,36.1,6.3,0.154,0.153,4.022,0.491,1.699
2017-08-07 17:04:04 UTC,495,36.0,6.3,0.148,0.148,4.021,0.491,1.699
2017-08-07 17:05:07 UTC,496,35.9,6.3,0.147,0.145,4.019,0.491,1.699
2017-08-07 17:06:10 UTC,497,35.7,6.4,0.149,0.146,4.020,0.491,1.698
2017-08-07 17:07:13 UTC,498,35.6,6.4,0.141,0.140,4.020,0.491,1.700
2017-08-07 17:08:16 UTC,499,35.4,6.5,0.143,0.140,4.018,0.491,1.699
2017-08-07 17:09:18 UTC,500,35.4,6.6,0.146,0.141,4.019,0.491,1.699
2017-08-07 17:10:21 UTC,501,35.3,6.5,0.148,0.141,4.020,0.491,1.700
2017-08-07 17:11:23 UTC,502,35.3,6.6,0.149,0.142,4.019,0.491,1.700
2017-08-07 17:12:25 UTC,503,35.3,6.6,0.150,0.142,4.019,0.491,1.699
2017-08-07 17:13:27 UTC,504,35.2,6.5,0.148,0.141,4.020,0.491,1.699
2017-08-07 17:14:29 UTC,505,35.1,6.7,0.147,0.140,4.020,0.491,1.700
2017-08-07 17:15:31 UTC,506,35.0,6.6,0.149,0.141,4.020,0.491,1.699
2017-08-07 17:16:33 UTC,507,35.0,6.7,0.151,0.142,4.020,0.491,1.699
2017-08-07 17:17:36 UTC,508,35.0,6.7,0.150,0.141,4.019,0.491,1.699
2017-08-07 17:18:38 UTC,509,35.1,6.8,0.149,0.140,4.019,0.491,1.699
2017-08-07 17:19:41 UTC,510,35.1,7.1,0.148,0.138,3.999,0.491,1.699
2017-08-07 17:20:44 UTC,511,35.1,6.7,0.146,0.137,4.017,0.491,1.699
2017-08-07 17:21:47 UTC,512,35.2,6.8,0.144,0.135,4.016,0.491,1.699
2017-08-07 17:22:50 UTC,513,35.1,6.8,0.140,0.131,4.016,0.491,1.699
2017-08-07 17:23:53 UTC,514,35.1,7.0,0.137,0.126,4.014,0.491,1.699
2017-08-07 17:24:56 UTC,515,35.1,7.0,0.134,0.123,3.993,0.491,1.699
2017-08-07 17:25:58 UTC,516,35.2,7.1,0.132,0.119,4.008,0.491,1.699
2017-08-07 17:27:02 UTC,517,35.2,7.2,0.127,0.115,4.015,0.491,1.699
2017-08-07 17:28:04 UTC,518,35.2,7.1,0.123,0.112,4.014,0.491,1.699
2017-08-07 17:29:07 UTC,519,35.1,7.2,0.119,0.109,4.014,0.491,1.700
2017-08-07 17:30:10 UTC,520,35.0,7.3,0.116,0.105,4.012,0.491,1.699
2017-08-07 17:31:13 UTC,521,35.0,7.3,0.114,0.102,4.013,0.491,1.699
2017-08-07 17:32:16 UTC,522,34.9,7.5,0.112,0.100,4.011,0.491,1.699
2017-08-07 17:33:19 UTC,523,34.8,7.4,0.110,0.098,4.011,0.491,1.699
2017-08-07 17:34:21 UTC,524,34.7,7.4,0.104,0.094,4.010,0.491,1.699
2017-08-07 17:35:24 UTC,525,34.7,7.6,0.103,0.092,4.010,0.491,1.699
2017-08-07 17:36:26 UTC,526,34.6,7.7,0.099,0.089,4.009,0.491,1.699
2017-08-07 17:37:28 UTC,527,34.4,7.4,0.101,0.089,3.990,0.491,1.699
2017-08-07 17:38:30 UTC,528,34.3,7.4,0.100,0.089,4.007,0.491,1.699
2017-08-07 17:39:32 UTC,529,34.2,7.5,0.096,0.087,4.007,0.491,1.699
2017-08-07 17:40:34 UTC,530,34.2,7.5,0.094,0.087,4.006,0.491,1.699
2017-08-07 17:41:36 UTC,531,34.1,7.6,0.090,0.084,4.006,0.491,1.699
2017-08-07 17:42:38 UTC,532,34.1,7.8,0.090,0.085,4.005,0.491,1.700
2017-08-07 17:43:41 UTC,533,34.0,7.9,0.088,0.082,4.003,0.491,1.699
2017-08-07 17:44:44 UTC,534,34.0,7.7,0.089,0.083,4.004,0.491,1.699
2017-08-07 17:45:47 UTC,535,34.0,7.9,0.088,0.081,4.002,0.491,1.699
2017-08-07 17:46:50 UTC,536,33.9,7.8,0.089,0.082,4.002,0.491,1.699
2017-08-07 17:47:53 UTC,537,33.9,8.0,0.087,0.080,4.002,0.491,1.700
2017-08-07 17:48:56 UTC,538,33.9,8.0,0.084,0.078,4.000,0.491,1.699
2017-08-07 17:49:58 UTC,539,33.8,8.0,0.083,0.076,3.999,0.491,1.699
2017-08-07 17:51:01 UTC,540,33.8,8.0,0.082,0.075,3.997,0.491,1.699
2017-08-07 17:52:04 UTC,541,33.8,8.1,0.081,0.075,3.977,0.491,1.700
2017-08-07 17:53:07 UTC,542,33.7,8.1,0.081,0.075,3.993,0.491,1.699
2017-08-07 17:54:10 UTC,543,33.7,8.0,0.081,0.074,3.998,0.491,1.699
2017-08-07 17:55:13 UTC,544,33.7,8.1,0.082,0.074,3.997,0.491,1.699
2017-08-07 17:56:16 UTC,545,33.7,8.2,0.080,0.072,3.995,0.491,1.699
2017-08-07 17:57:18 UTC,546,33.7,8.3,0.079,0.071,3.995,0.491,1.699
2017-08-07 17:58:21 UTC,547,33.6,8.2,0.081,0.071,3.996,0.491,1.700
2017-08-07 17:59:24 UTC,548,33.6,8.3,0.081,0.071,3.995,0.491,1.700
2017-08-07 18:00:27 UTC,549,33.6,8.4,0.085,0.072,3.995,0.491,1.699
2017-08-07 18:01:29 UTC,550,33.6,8.4,0.086,0.073,3.994,0.491,1.699
2017-08-07 18:02:31 UTC,551,33.6,8.2,0.086,0.074,3.975,0.491,1.699
2017-08-07 18:03:33 UTC,552,33.6,8.3,0.086,0.074,3.994,0.491,1.700
2017-08-07 18:04:34 UTC,553,33.6,8.3,0.086,0.075,3.993,0.491,1.699
2017-08-07 18:05:36 UTC,554,33.6,8.3,0.086,0.075,3.993,0.491,1.699
2017-08-07 18:06:38 UTC,555,33.6,8.1,0.083,0.073,3.991,0.491,1.699
2017-08-07 18:07:41 UTC,556,33.5,8.4,0.079,0.070,3.991,0.491,1.700
2017-08-07 18:08:44 UTC,557,33.3,8.2,0.079,0.070,3.989,0.491,1.700
2017-08-07 18:09:47 UTC,558,33.2,8.2,0.078,0.068,3.988,0.491,1.699
2017-08-07 18:10:50 UTC,559,33.1,8.5,0.075,0.065,3.986,0.491,1.699
2017-08-07 18:11:52 UTC,560,33.0,8.5,0.069,0.062,3.985,0.491,1.699
2017-08-07 18:12:56 UTC,561,32.8,8.3,0.065,0.060,3.966,0.491,1.699
2017-08-07 18:13:58 UTC,562,32.7,8.4,0.062,0.057,3.986,0.491,1.700
2017-08-07 18:15:01 UTC,563,32.7,8.2,0.061,0.054,3.983,0.491,1.700
2017-08-07 18:16:04 UTC,564,32.6,8.3,0.060,0.052,3.984,0.491,1.700
2017-08-07 18:17:07 UTC,565,32.6,8.4,0.058,0.050,3.980,0.491,1.700
2017-08-07 18:18:10 UTC,566,32.5,8.5,0.059,0.051,3.981,0.491,1.700
2017-08-07 18:19:13 UTC,567,32.5,8.5,0.057,0.049,3.982,0.491,1.700
2017-08-07 18:20:16 UTC,568,32.4,8.5,0.054,0.045,3.962,0.491,1.700
2017-08-07 18:21:18 UTC,569,32.3,8.5,0.052,0.042,3.982,0.491,1.699
2017-08-07 18:22:21 UTC,570,32.3,8.5,0.049,0.039,3.981,0.491,1.700
2017-08-07 18:23:24 UTC,571,32.3,8.5,0.048,0.038,3.978,0.491,1.699
2017-08-07 18:24:27 UTC,572,32.2,8.6,0.047,0.037,3.977,0.491,1.700
2017-08-07 18:25:30 UTC,573,32.2,8.4,0.047,0.037,3.979,0.491,1.700
2017-08-07 18:26:32 UTC,574,32.1,8.6,0.046,0.037,3.979,0.491,1.700
2017-08-07 18:27:33 UTC,575,32.0,8.7,0.045,0.037,3.977,0.491,1.700
2017-08-07 18:28:35 UTC,576,31.9,8.9,0.044,0.036,3.976,0.491,1.700
2017-08-07 18:29:37 UTC,577,31.8,8.9,0.043,0.036,3.976,0.491,1.700
2017-08-07 18:30:39 UTC,578,31.8,8.8,0.043,0.035,3.975,0.491,1.700
2017-08-07 18:31:41 UTC,579,31.8,8.8,0.042,0.035,3.974,0.491,1.700
2017-08-07 18:32:43 UTC,580,31.7,8.9,0.041,0.035,3.974,0.491,1.700
2017-08-07 18:33:46 UTC,581,31.7,8.9,0.041,0.035,3.971,0.491,1.699
2017-08-07 18:34:49 UTC,582,31.6,8.9,0.040,0.034,3.971,0.491,1.700
2017-08-07 18:35:51 UTC,583,31.6,9.0,0.039,0.034,3.970,0.491,1.699
2017-08-07 18:36:54 UTC,584,31.5,9.2,0.039,0.033,3.969,0.491,1.700
2017-08-07 18:37:57 UTC,585,31.5,8.9,0.038,0.033,3.968,0.491,1.700
2017-08-07 18:39:00 UTC,586,31.5,8.9,0.038,0.033,3.966,0.491,1.699
2017-08-07 18:40:03 UTC,587,31.5,9.0,0.037,0.032,3.966,0.491,1.700
2017-08-07 18:41:06 UTC,588,31.5,8.8,0.037,0.032,3.965,0.491,1.700
2017-08-07 18:42:10 UTC,589,31.4,8.8,0.036,0.031,3.964,0.491,1.699
2017-08-07 18:43:11 UTC,590,31.4,8.7,0.036,0.031,3.963,0.491,1.699
2017-08-07 18:44:14 UTC,591,31.4,8.6,0.035,0.030,3.963,0.491,1.699
2017-08-07 18:45:17 UTC,592,31.4,8.7,0.035,0.030,3.961,0.491,1.700
2017-08-07 18:46:20 UTC,593,31.3,8.7,0.034,0.030,3.943,0.491,1.699
