azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17,azimuth18,elevation18,temperature18,humidity18,vPanel18,azimuth19,elevation19,temperature19,humidity19,vPanel19,azimuth20,elevation20,temperature20,humidity20,vPanel20,azimuth21,elevation21,temperature21,humidity21,vPanel21,azimuth22,elevation22,temperature22,humidity22,vPanel22,azimuth23,elevation23,temperature23,humidity23,vPanel23,azimuth24,elevation24,temperature24,humidity24,vPanel24,azimuth25,elevation25,temperature25,humidity25,vPanel25,azimuth26,elevation26,temperature26,humidity26,vPanel26
159.231,67.446,54.2,8.8,1.826,159.853,67.516,54.3,9.0,1.823,160.508,67.587,54.2,8.9,1.829,161.116,67.65,54.3,9.0,1.833,162.372,67.774,49.7,10.5,1.823,163.01,67.833,47.2,11.8,1.816,163.651,67.89,46.5,12.2,1.818,164.294,67.945,47.6,11.8,1.798,164.941,67.998,47.5,12.0,1.796,165.579,68.048,47.5,11.5,1.791,166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836
159.853,67.516,54.3,9.0,1.823,160.508,67.587,54.2,8.9,1.829,161.116,67.65,54.3,9.0,1.833,162.372,67.774,49.7,10.5,1.823,163.01,67.833,47.2,11.8,1.816,163.651,67.89,46.5,12.2,1.818,164.294,67.945,47.6,11.8,1.798,164.941,67.998,47.5,12.0,1.796,165.579,68.048,47.5,11.5,1.791,166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831
160.508,67.587,54.2,8.9,1.829,161.116,67.65,54.3,9.0,1.833,162.372,67.774,49.7,10.5,1.823,163.01,67.833,47.2,11.8,1.816,163.651,67.89,46.5,12.2,1.818,164.294,67.945,47.6,11.8,1.798,164.941,67.998,47.5,12.0,1.796,165.579,68.048,47.5,11.5,1.791,166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821
161.116,67.65,54.3,9.0,1.833,162.372,67.774,49.7,10.5,1.823,163.01,67.833,47.2,11.8,1.816,163.651,67.89,46.5,12.2,1.818,164.294,67.945,47.6,11.8,1.798,164.941,67.998,47.5,12.0,1.796,165.579,68.048,47.5,11.5,1.791,166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808
162.372,67.774,49.7,10.5,1.823,163.01,67.833,47.2,11.8,1.816,163.651,67.89,46.5,12.2,1.818,164.294,67.945,47.6,11.8,1.798,164.941,67.998,47.5,12.0,1.796,165.579,68.048,47.5,11.5,1.791,166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805
163.01,67.833,47.2,11.8,1.816,163.651,67.89,46.5,12.2,1.818,164.294,67.945,47.6,11.8,1.798,164.941,67.998,47.5,12.0,1.796,165.579,68.048,47.5,11.5,1.791,166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802
163.651,67.89,46.5,12.2,1.818,164.294,67.945,47.6,11.8,1.798,164.941,67.998,47.5,12.0,1.796,165.579,68.048,47.5,11.5,1.791,166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801
164.294,67.945,47.6,11.8,1.798,164.941,67.998,47.5,12.0,1.796,165.579,68.048,47.5,11.5,1.791,166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795
164.941,67.998,47.5,12.0,1.796,165.579,68.048,47.5,11.5,1.791,166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794
165.579,68.048,47.5,11.5,1.791,166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786
166.241,68.097,48.3,11.3,1.787,166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782
166.926,68.145,50.0,10.7,1.783,167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777
167.552,68.187,51.6,10.3,1.793,168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777
168.2,68.228,53.1,9.5,1.797,168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78
168.861,68.268,52.6,9.4,1.804,169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78,187.074,68.456,55.0,8.4,1.779
169.524,68.305,53.6,9.1,1.806,170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78,187.074,68.456,55.0,8.4,1.779,187.703,68.432,53.2,9.2,1.776
170.189,68.34,53.9,9.1,1.805,170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78,187.074,68.456,55.0,8.4,1.779,187.703,68.432,53.2,9.2,1.776,188.352,68.405,51.6,9.8,1.773
170.845,68.372,54.4,8.7,1.807,171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78,187.074,68.456,55.0,8.4,1.779,187.703,68.432,53.2,9.2,1.776,188.352,68.405,51.6,9.8,1.773,189.02,68.374,48.4,10.7,1.763
171.513,68.403,54.9,8.7,1.812,172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78,187.074,68.456,55.0,8.4,1.779,187.703,68.432,53.2,9.2,1.776,188.352,68.405,51.6,9.8,1.773,189.02,68.374,48.4,10.7,1.763,189.719,68.34,47.4,11.2,1.756
172.215,68.432,53.8,9.1,1.809,172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78,187.074,68.456,55.0,8.4,1.779,187.703,68.432,53.2,9.2,1.776,188.352,68.405,51.6,9.8,1.773,189.02,68.374,48.4,10.7,1.763,189.719,68.34,47.4,11.2,1.756,190.352,68.307,48.8,10.8,1.749
172.855,68.457,54.2,8.8,1.808,173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78,187.074,68.456,55.0,8.4,1.779,187.703,68.432,53.2,9.2,1.776,188.352,68.405,51.6,9.8,1.773,189.02,68.374,48.4,10.7,1.763,189.719,68.34,47.4,11.2,1.756,190.352,68.307,48.8,10.8,1.749,191.676,68.23,51.5,10.0,1.749
173.517,68.48,55.2,8.4,1.81,174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78,187.074,68.456,55.0,8.4,1.779,187.703,68.432,53.2,9.2,1.776,188.352,68.405,51.6,9.8,1.773,189.02,68.374,48.4,10.7,1.763,189.719,68.34,47.4,11.2,1.756,190.352,68.307,48.8,10.8,1.749,191.676,68.23,51.5,10.0,1.749,192.971,68.146,52.5,9.3,1.747
174.202,68.501,55.4,8.4,1.809,174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78,187.074,68.456,55.0,8.4,1.779,187.703,68.432,53.2,9.2,1.776,188.352,68.405,51.6,9.8,1.773,189.02,68.374,48.4,10.7,1.763,189.719,68.34,47.4,11.2,1.756,190.352,68.307,48.8,10.8,1.749,191.676,68.23,51.5,10.0,1.749,192.971,68.146,52.5,9.3,1.747,193.625,68.1,52.3,9.1,1.747
174.867,68.52,55.0,8.6,1.818,175.543,68.537,52.7,9.2,1.816,176.252,68.551,52.0,10.0,1.823,176.898,68.563,52.2,9.5,1.836,177.576,68.572,52.3,9.1,1.831,178.244,68.579,51.8,9.4,1.821,179.592,68.586,54.7,8.7,1.808,180.283,68.586,54.7,8.5,1.805,180.973,68.584,55.0,8.1,1.802,181.631,68.579,55.0,8.2,1.801,182.31,68.572,54.3,8.4,1.795,182.999,68.563,54.9,8.6,1.794,183.666,68.551,51.9,9.3,1.786,184.343,68.537,52.9,8.9,1.782,185.009,68.521,54.3,8.4,1.777,185.684,68.502,54.6,8.4,1.777,186.348,68.481,54.1,8.7,1.78,187.074,68.456,55.0,8.4,1.779,187.703,68.432,53.2,9.2,1.776,188.352,68.405,51.6,9.8,1.773,189.02,68.374,48.4,10.7,1.763,189.719,68.34,47.4,11.2,1.756,190.352,68.307,48.8,10.8,1.749,191.676,68.23,51.5,10.0,1.749,192.971,68.146,52.5,9.3,1.747,193.625,68.1,52.3,9.1,1.747,194.287,68.051,53.1,8.9,1.745
