azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17,azimuth18,elevation18,temperature18,humidity18,vPanel18,azimuth19,elevation19,temperature19,humidity19,vPanel19,azimuth20,elevation20,temperature20,humidity20,vPanel20,azimuth21,elevation21,temperature21,humidity21,vPanel21,azimuth22,elevation22,temperature22,humidity22,vPanel22,azimuth23,elevation23,temperature23,humidity23,vPanel23,azimuth24,elevation24,temperature24,humidity24,vPanel24,azimuth25,elevation25,temperature25,humidity25,vPanel25
204.377,65.712,51.4,5.3,2.077,204.949,65.628,53.3,5.0,2.182,205.517,65.543,54.9,4.7,2.073,206.082,65.456,55.3,4.4,2.163,206.652,65.365,54.9,4.6,1.206,207.201,65.276,54.0,4.9,1.04,207.755,65.184,53.6,4.9,2.02,208.305,65.09,51.6,5.5,2.129,208.87,64.991,53.6,5.0,2.177,209.387,64.898,55.7,4.4,2.111,209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965
204.949,65.628,53.3,5.0,2.182,205.517,65.543,54.9,4.7,2.073,206.082,65.456,55.3,4.4,2.163,206.652,65.365,54.9,4.6,1.206,207.201,65.276,54.0,4.9,1.04,207.755,65.184,53.6,4.9,2.02,208.305,65.09,51.6,5.5,2.129,208.87,64.991,53.6,5.0,2.177,209.387,64.898,55.7,4.4,2.111,209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935
205.517,65.543,54.9,4.7,2.073,206.082,65.456,55.3,4.4,2.163,206.652,65.365,54.9,4.6,1.206,207.201,65.276,54.0,4.9,1.04,207.755,65.184,53.6,4.9,2.02,208.305,65.09,51.6,5.5,2.129,208.87,64.991,53.6,5.0,2.177,209.387,64.898,55.7,4.4,2.111,209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812
206.082,65.456,55.3,4.4,2.163,206.652,65.365,54.9,4.6,1.206,207.201,65.276,54.0,4.9,1.04,207.755,65.184,53.6,4.9,2.02,208.305,65.09,51.6,5.5,2.129,208.87,64.991,53.6,5.0,2.177,209.387,64.898,55.7,4.4,2.111,209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866
206.652,65.365,54.9,4.6,1.206,207.201,65.276,54.0,4.9,1.04,207.755,65.184,53.6,4.9,2.02,208.305,65.09,51.6,5.5,2.129,208.87,64.991,53.6,5.0,2.177,209.387,64.898,55.7,4.4,2.111,209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314
207.201,65.276,54.0,4.9,1.04,207.755,65.184,53.6,4.9,2.02,208.305,65.09,51.6,5.5,2.129,208.87,64.991,53.6,5.0,2.177,209.387,64.898,55.7,4.4,2.111,209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615
207.755,65.184,53.6,4.9,2.02,208.305,65.09,51.6,5.5,2.129,208.87,64.991,53.6,5.0,2.177,209.387,64.898,55.7,4.4,2.111,209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93
208.305,65.09,51.6,5.5,2.129,208.87,64.991,53.6,5.0,2.177,209.387,64.898,55.7,4.4,2.111,209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968
208.87,64.991,53.6,5.0,2.177,209.387,64.898,55.7,4.4,2.111,209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007
209.387,64.898,55.7,4.4,2.111,209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015
209.927,64.799,55.0,4.5,2.142,210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999
210.454,64.7,54.1,4.5,1.991,210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001
210.987,64.598,52.8,4.9,1.888,211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968
211.516,64.494,53.0,4.7,2.014,212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895
212.041,64.389,53.6,4.6,1.992,212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834
212.562,64.282,52.9,4.9,2.014,213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784
213.072,64.176,52.0,5.1,2.001,213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769
213.586,64.066,52.1,5.1,1.975,214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77
214.088,63.956,52.6,5.1,1.972,214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745
214.603,63.841,52.7,5.0,1.969,215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743
215.114,63.725,52.3,5.2,1.975,215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751
215.597,63.613,53.0,4.7,1.978,216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795
216.093,63.496,54.1,4.7,1.993,216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804
216.585,63.378,54.3,4.4,1.997,217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792
217.073,63.258,52.8,5.0,1.972,217.557,63.137,52.8,5.0,1.965,218.038,63.014,52.4,4.8,1.935,218.515,62.89,51.2,5.0,1.812,218.981,62.767,52.4,4.9,1.866,219.459,62.639,54.1,4.5,1.314,219.925,62.511,54.7,4.2,1.615,220.388,62.382,55.7,3.7,1.93,220.847,62.252,55.1,3.6,1.968,221.295,62.123,56.3,3.5,2.007,221.747,61.99,57.0,3.7,2.015,222.195,61.856,57.9,3.2,1.999,222.64,61.721,56.6,3.5,2.001,223.089,61.583,56.9,3.6,1.968,223.513,61.451,55.9,3.6,1.895,223.947,61.312,54.8,3.9,1.834,224.378,61.173,54.9,3.8,1.784,224.806,61.033,55.9,3.7,1.769,225.224,60.894,54.9,4.0,1.77,225.645,60.751,55.9,3.7,1.745,226.063,60.608,56.7,3.7,1.743,226.471,60.466,57.7,3.4,1.751,226.882,60.32,58.7,3.5,1.795,227.296,60.171,56.7,3.7,1.804,227.695,60.026,54.4,4.0,1.792,228.09,59.88,54.2,4.1,1.651
