azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7
108.959,47.096,33.6,19.4,0.547,109.196,47.282,33.7,20.1,0.603,109.442,47.473,34.0,19.3,0.705,109.682,47.658,34.4,18.6,0.725,109.927,47.846,35.4,17.8,1.229,110.173,48.033,36.8,16.0,0.949,110.417,48.217,37.9,15.8,0.922,110.671,48.407,39.0,14.4,1.037
109.196,47.282,33.7,20.1,0.603,109.442,47.473,34.0,19.3,0.705,109.682,47.658,34.4,18.6,0.725,109.927,47.846,35.4,17.8,1.229,110.173,48.033,36.8,16.0,0.949,110.417,48.217,37.9,15.8,0.922,110.671,48.407,39.0,14.4,1.037,110.921,48.594,39.3,14.0,0.87
109.442,47.473,34.0,19.3,0.705,109.682,47.658,34.4,18.6,0.725,109.927,47.846,35.4,17.8,1.229,110.173,48.033,36.8,16.0,0.949,110.417,48.217,37.9,15.8,0.922,110.671,48.407,39.0,14.4,1.037,110.921,48.594,39.3,14.0,0.87,111.173,48.78,39.2,13.9,0.673
109.682,47.658,34.4,18.6,0.725,109.927,47.846,35.4,17.8,1.229,110.173,48.033,36.8,16.0,0.949,110.417,48.217,37.9,15.8,0.922,110.671,48.407,39.0,14.4,1.037,110.921,48.594,39.3,14.0,0.87,111.173,48.78,39.2,13.9,0.673,111.423,48.963,39.1,13.9,0.563
109.927,47.846,35.4,17.8,1.229,110.173,48.033,36.8,16.0,0.949,110.417,48.217,37.9,15.8,0.922,110.671,48.407,39.0,14.4,1.037,110.921,48.594,39.3,14.0,0.87,111.173,48.78,39.2,13.9,0.673,111.423,48.963,39.1,13.9,0.563,111.678,49.148,37.7,15.0,0.553
110.173,48.033,36.8,16.0,0.949,110.417,48.217,37.9,15.8,0.922,110.671,48.407,39.0,14.4,1.037,110.921,48.594,39.3,14.0,0.87,111.173,48.78,39.2,13.9,0.673,111.423,48.963,39.1,13.9,0.563,111.678,49.148,37.7,15.0,0.553,111.934,49.334,37.5,15.1,0.583
110.417,48.217,37.9,15.8,0.922,110.671,48.407,39.0,14.4,1.037,110.921,48.594,39.3,14.0,0.87,111.173,48.78,39.2,13.9,0.673,111.423,48.963,39.1,13.9,0.563,111.678,49.148,37.7,15.0,0.553,111.934,49.334,37.5,15.1,0.583,112.188,49.516,37.2,15.2,0.59
110.671,48.407,39.0,14.4,1.037,110.921,48.594,39.3,14.0,0.87,111.173,48.78,39.2,13.9,0.673,111.423,48.963,39.1,13.9,0.563,111.678,49.148,37.7,15.0,0.553,111.934,49.334,37.5,15.1,0.583,112.188,49.516,37.2,15.2,0.59,112.465,49.712,36.8,15.2,0.595
110.921,48.594,39.3,14.0,0.87,111.173,48.78,39.2,13.9,0.673,111.423,48.963,39.1,13.9,0.563,111.678,49.148,37.7,15.0,0.553,111.934,49.334,37.5,15.1,0.583,112.188,49.516,37.2,15.2,0.59,112.465,49.712,36.8,15.2,0.595,112.709,49.885,36.6,15.4,0.641
111.173,48.78,39.2,13.9,0.673,111.423,48.963,39.1,13.9,0.563,111.678,49.148,37.7,15.0,0.553,111.934,49.334,37.5,15.1,0.583,112.188,49.516,37.2,15.2,0.59,112.465,49.712,36.8,15.2,0.595,112.709,49.885,36.6,15.4,0.641,112.972,50.068,36.7,15.2,0.64
111.423,48.963,39.1,13.9,0.563,111.678,49.148,37.7,15.0,0.553,111.934,49.334,37.5,15.1,0.583,112.188,49.516,37.2,15.2,0.59,112.465,49.712,36.8,15.2,0.595,112.709,49.885,36.6,15.4,0.641,112.972,50.068,36.7,15.2,0.64,113.237,50.252,37.0,14.6,0.591
111.678,49.148,37.7,15.0,0.553,111.934,49.334,37.5,15.1,0.583,112.188,49.516,37.2,15.2,0.59,112.465,49.712,36.8,15.2,0.595,112.709,49.885,36.6,15.4,0.641,112.972,50.068,36.7,15.2,0.64,113.237,50.252,37.0,14.6,0.591,113.498,50.432,36.5,14.8,0.55
111.934,49.334,37.5,15.1,0.583,112.188,49.516,37.2,15.2,0.59,112.465,49.712,36.8,15.2,0.595,112.709,49.885,36.6,15.4,0.641,112.972,50.068,36.7,15.2,0.64,113.237,50.252,37.0,14.6,0.591,113.498,50.432,36.5,14.8,0.55,113.766,50.615,36.5,14.9,0.518
112.188,49.516,37.2,15.2,0.59,112.465,49.712,36.8,15.2,0.595,112.709,49.885,36.6,15.4,0.641,112.972,50.068,36.7,15.2,0.64,113.237,50.252,37.0,14.6,0.591,113.498,50.432,36.5,14.8,0.55,113.766,50.615,36.5,14.9,0.518,114.031,50.795,35.7,15.2,0.488
112.465,49.712,36.8,15.2,0.595,112.709,49.885,36.6,15.4,0.641,112.972,50.068,36.7,15.2,0.64,113.237,50.252,37.0,14.6,0.591,113.498,50.432,36.5,14.8,0.55,113.766,50.615,36.5,14.9,0.518,114.031,50.795,35.7,15.2,0.488,114.302,50.977,34.4,16.1,0.457
112.709,49.885,36.6,15.4,0.641,112.972,50.068,36.7,15.2,0.64,113.237,50.252,37.0,14.6,0.591,113.498,50.432,36.5,14.8,0.55,113.766,50.615,36.5,14.9,0.518,114.031,50.795,35.7,15.2,0.488,114.302,50.977,34.4,16.1,0.457,114.575,51.158,34.1,16.5,0.422
112.972,50.068,36.7,15.2,0.64,113.237,50.252,37.0,14.6,0.591,113.498,50.432,36.5,14.8,0.55,113.766,50.615,36.5,14.9,0.518,114.031,50.795,35.7,15.2,0.488,114.302,50.977,34.4,16.1,0.457,114.575,51.158,34.1,16.5,0.422,114.845,51.337,33.6,17.0,0.397
113.237,50.252,37.0,14.6,0.591,113.498,50.432,36.5,14.8,0.55,113.766,50.615,36.5,14.9,0.518,114.031,50.795,35.7,15.2,0.488,114.302,50.977,34.4,16.1,0.457,114.575,51.158,34.1,16.5,0.422,114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378
113.498,50.432,36.5,14.8,0.55,113.766,50.615,36.5,14.9,0.518,114.031,50.795,35.7,15.2,0.488,114.302,50.977,34.4,16.1,0.457,114.575,51.158,34.1,16.5,0.422,114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374
113.766,50.615,36.5,14.9,0.518,114.031,50.795,35.7,15.2,0.488,114.302,50.977,34.4,16.1,0.457,114.575,51.158,34.1,16.5,0.422,114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377
114.031,50.795,35.7,15.2,0.488,114.302,50.977,34.4,16.1,0.457,114.575,51.158,34.1,16.5,0.422,114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39
114.302,50.977,34.4,16.1,0.457,114.575,51.158,34.1,16.5,0.422,114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413
114.575,51.158,34.1,16.5,0.422,114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442
114.845,51.337,33.6,17.0,0.397,115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444
115.122,51.517,33.1,17.8,0.378,115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446
115.4,51.698,33.6,17.8,0.374,115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46
115.68,51.878,33.8,17.5,0.377,115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487
115.961,52.058,33.8,17.5,0.39,116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514
116.245,52.237,34.0,17.4,0.413,116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555
116.526,52.413,33.8,17.5,0.442,116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709
116.818,52.594,33.7,18.1,0.444,117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691
117.107,52.772,33.9,17.8,0.446,117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718
117.398,52.949,34.0,17.4,0.46,117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66
117.687,53.123,34.3,17.1,0.487,117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543
117.982,53.3,34.8,16.9,0.514,118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532
118.279,53.476,35.4,16.6,0.555,118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558
118.579,53.651,35.8,15.9,0.709,118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584
118.885,53.829,35.9,15.1,0.691,119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604
119.179,53.998,36.3,14.9,0.718,119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592
119.489,54.174,37.0,14.6,0.66,119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522
119.792,54.345,37.2,14.7,0.543,120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526
120.112,54.523,36.9,15.1,0.532,120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558
120.414,54.69,36.8,15.8,0.558,120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576
120.728,54.862,37.1,15.3,0.584,121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58
121.045,55.033,37.5,14.9,0.604,121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546
121.364,55.204,38.1,14.1,0.592,121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566
121.68,55.371,38.3,13.7,0.522,121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566
121.999,55.538,38.4,13.9,0.526,122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616
122.325,55.707,37.3,14.1,0.558,122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627
122.653,55.875,36.9,14.4,0.576,122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595
122.978,56.04,36.5,14.7,0.58,123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623
123.317,56.21,36.1,14.8,0.546,123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653
123.653,56.376,36.3,14.8,0.566,123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594
123.985,56.54,36.1,15.0,0.566,124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625
124.326,56.705,35.6,15.3,0.616,124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735
124.669,56.869,35.7,15.4,0.627,125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633
125.015,57.033,35.9,15.6,0.595,125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705
125.364,57.196,36.4,14.9,0.623,125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772
125.715,57.358,36.8,14.2,0.653,126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655
126.074,57.522,36.5,14.5,0.594,126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633
126.42,57.678,36.8,14.5,0.625,126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633,128.988,58.781,40.2,12.1,0.667
126.785,57.841,37.3,14.2,0.735,127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633,128.988,58.781,40.2,12.1,0.667,129.361,58.933,40.4,12.1,0.642
127.147,58.0,37.6,13.7,0.633,127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633,128.988,58.781,40.2,12.1,0.667,129.361,58.933,40.4,12.1,0.642,129.744,59.087,40.3,12.1,0.547
127.512,58.159,38.6,13.1,0.705,127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633,128.988,58.781,40.2,12.1,0.667,129.361,58.933,40.4,12.1,0.642,129.744,59.087,40.3,12.1,0.547,130.129,59.24,40.0,12.4,0.602
127.874,58.314,39.4,12.6,0.772,128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633,128.988,58.781,40.2,12.1,0.667,129.361,58.933,40.4,12.1,0.642,129.744,59.087,40.3,12.1,0.547,130.129,59.24,40.0,12.4,0.602,130.511,59.389,39.8,12.2,0.677
128.244,58.471,40.1,12.4,0.655,128.612,58.625,40.1,12.1,0.633,128.988,58.781,40.2,12.1,0.667,129.361,58.933,40.4,12.1,0.642,129.744,59.087,40.3,12.1,0.547,130.129,59.24,40.0,12.4,0.602,130.511,59.389,39.8,12.2,0.677,130.896,59.538,39.9,12.4,0.741
128.612,58.625,40.1,12.1,0.633,128.988,58.781,40.2,12.1,0.667,129.361,58.933,40.4,12.1,0.642,129.744,59.087,40.3,12.1,0.547,130.129,59.24,40.0,12.4,0.602,130.511,59.389,39.8,12.2,0.677,130.896,59.538,39.9,12.4,0.741,131.297,59.691,39.7,12.7,0.889
128.988,58.781,40.2,12.1,0.667,129.361,58.933,40.4,12.1,0.642,129.744,59.087,40.3,12.1,0.547,130.129,59.24,40.0,12.4,0.602,130.511,59.389,39.8,12.2,0.677,130.896,59.538,39.9,12.4,0.741,131.297,59.691,39.7,12.7,0.889,131.694,59.84,39.0,13.1,0.632
129.361,58.933,40.4,12.1,0.642,129.744,59.087,40.3,12.1,0.547,130.129,59.24,40.0,12.4,0.602,130.511,59.389,39.8,12.2,0.677,130.896,59.538,39.9,12.4,0.741,131.297,59.691,39.7,12.7,0.889,131.694,59.84,39.0,13.1,0.632,132.095,59.989,39.0,13.3,0.591
129.744,59.087,40.3,12.1,0.547,130.129,59.24,40.0,12.4,0.602,130.511,59.389,39.8,12.2,0.677,130.896,59.538,39.9,12.4,0.741,131.297,59.691,39.7,12.7,0.889,131.694,59.84,39.0,13.1,0.632,132.095,59.989,39.0,13.3,0.591,132.499,60.137,38.9,13.1,0.572
130.129,59.24,40.0,12.4,0.602,130.511,59.389,39.8,12.2,0.677,130.896,59.538,39.9,12.4,0.741,131.297,59.691,39.7,12.7,0.889,131.694,59.84,39.0,13.1,0.632,132.095,59.989,39.0,13.3,0.591,132.499,60.137,38.9,13.1,0.572,132.9,60.281,38.5,12.9,0.567
130.511,59.389,39.8,12.2,0.677,130.896,59.538,39.9,12.4,0.741,131.297,59.691,39.7,12.7,0.889,131.694,59.84,39.0,13.1,0.632,132.095,59.989,39.0,13.3,0.591,132.499,60.137,38.9,13.1,0.572,132.9,60.281,38.5,12.9,0.567,133.31,60.426,37.6,13.6,0.546
130.896,59.538,39.9,12.4,0.741,131.297,59.691,39.7,12.7,0.889,131.694,59.84,39.0,13.1,0.632,132.095,59.989,39.0,13.3,0.591,132.499,60.137,38.9,13.1,0.572,132.9,60.281,38.5,12.9,0.567,133.31,60.426,37.6,13.6,0.546,133.717,60.569,37.0,13.9,0.549
131.297,59.691,39.7,12.7,0.889,131.694,59.84,39.0,13.1,0.632,132.095,59.989,39.0,13.3,0.591,132.499,60.137,38.9,13.1,0.572,132.9,60.281,38.5,12.9,0.567,133.31,60.426,37.6,13.6,0.546,133.717,60.569,37.0,13.9,0.549,134.134,60.712,36.9,14.2,0.553
131.694,59.84,39.0,13.1,0.632,132.095,59.989,39.0,13.3,0.591,132.499,60.137,38.9,13.1,0.572,132.9,60.281,38.5,12.9,0.567,133.31,60.426,37.6,13.6,0.546,133.717,60.569,37.0,13.9,0.549,134.134,60.712,36.9,14.2,0.553,134.554,60.855,36.7,14.6,0.525
132.095,59.989,39.0,13.3,0.591,132.499,60.137,38.9,13.1,0.572,132.9,60.281,38.5,12.9,0.567,133.31,60.426,37.6,13.6,0.546,133.717,60.569,37.0,13.9,0.549,134.134,60.712,36.9,14.2,0.553,134.554,60.855,36.7,14.6,0.525,134.971,60.995,36.2,14.7,0.5
132.499,60.137,38.9,13.1,0.572,132.9,60.281,38.5,12.9,0.567,133.31,60.426,37.6,13.6,0.546,133.717,60.569,37.0,13.9,0.549,134.134,60.712,36.9,14.2,0.553,134.554,60.855,36.7,14.6,0.525,134.971,60.995,36.2,14.7,0.5,135.404,61.137,35.1,15.4,0.466
132.9,60.281,38.5,12.9,0.567,133.31,60.426,37.6,13.6,0.546,133.717,60.569,37.0,13.9,0.549,134.134,60.712,36.9,14.2,0.553,134.554,60.855,36.7,14.6,0.525,134.971,60.995,36.2,14.7,0.5,135.404,61.137,35.1,15.4,0.466,135.828,61.275,34.4,16.3,0.45
133.31,60.426,37.6,13.6,0.546,133.717,60.569,37.0,13.9,0.549,134.134,60.712,36.9,14.2,0.553,134.554,60.855,36.7,14.6,0.525,134.971,60.995,36.2,14.7,0.5,135.404,61.137,35.1,15.4,0.466,135.828,61.275,34.4,16.3,0.45,136.268,61.415,34.3,16.0,0.453
133.717,60.569,37.0,13.9,0.549,134.134,60.712,36.9,14.2,0.553,134.554,60.855,36.7,14.6,0.525,134.971,60.995,36.2,14.7,0.5,135.404,61.137,35.1,15.4,0.466,135.828,61.275,34.4,16.3,0.45,136.268,61.415,34.3,16.0,0.453,136.705,61.553,34.3,16.1,0.478
134.134,60.712,36.9,14.2,0.553,134.554,60.855,36.7,14.6,0.525,134.971,60.995,36.2,14.7,0.5,135.404,61.137,35.1,15.4,0.466,135.828,61.275,34.4,16.3,0.45,136.268,61.415,34.3,16.0,0.453,136.705,61.553,34.3,16.1,0.478,137.139,61.687,34.1,15.8,0.512
134.554,60.855,36.7,14.6,0.525,134.971,60.995,36.2,14.7,0.5,135.404,61.137,35.1,15.4,0.466,135.828,61.275,34.4,16.3,0.45,136.268,61.415,34.3,16.0,0.453,136.705,61.553,34.3,16.1,0.478,137.139,61.687,34.1,15.8,0.512,137.583,61.822,34.2,16.2,0.564
134.971,60.995,36.2,14.7,0.5,135.404,61.137,35.1,15.4,0.466,135.828,61.275,34.4,16.3,0.45,136.268,61.415,34.3,16.0,0.453,136.705,61.553,34.3,16.1,0.478,137.139,61.687,34.1,15.8,0.512,137.583,61.822,34.2,16.2,0.564,138.03,61.956,34.4,15.8,0.647
135.404,61.137,35.1,15.4,0.466,135.828,61.275,34.4,16.3,0.45,136.268,61.415,34.3,16.0,0.453,136.705,61.553,34.3,16.1,0.478,137.139,61.687,34.1,15.8,0.512,137.583,61.822,34.2,16.2,0.564,138.03,61.956,34.4,15.8,0.647,138.481,62.089,35.0,15.4,0.822
135.828,61.275,34.4,16.3,0.45,136.268,61.415,34.3,16.0,0.453,136.705,61.553,34.3,16.1,0.478,137.139,61.687,34.1,15.8,0.512,137.583,61.822,34.2,16.2,0.564,138.03,61.956,34.4,15.8,0.647,138.481,62.089,35.0,15.4,0.822,138.928,62.218,36.0,14.9,0.738
136.268,61.415,34.3,16.0,0.453,136.705,61.553,34.3,16.1,0.478,137.139,61.687,34.1,15.8,0.512,137.583,61.822,34.2,16.2,0.564,138.03,61.956,34.4,15.8,0.647,138.481,62.089,35.0,15.4,0.822,138.928,62.218,36.0,14.9,0.738,139.387,62.349,35.8,15.6,0.721
