azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17
121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575
121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585
122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581
122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592
122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59
123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598
123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613
123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611
124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619
124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628
125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637
125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638
125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643
126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643
126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643
126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657
127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648
127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655
127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657
128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666
128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671
129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671
129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683
129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679
130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672
130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673
131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677
131.91,61.124,49.9,9.0,1.637,132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677,139.409,63.487,53.5,7.6,1.695
132.331,61.274,49.0,9.5,1.638,132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677,139.409,63.487,53.5,7.6,1.695,139.886,63.616,52.1,8.1,1.692
132.742,61.419,49.6,9.1,1.643,133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677,139.409,63.487,53.5,7.6,1.695,139.886,63.616,52.1,8.1,1.692,140.374,63.746,52.4,8.1,1.699
133.183,61.572,50.0,9.0,1.643,133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677,139.409,63.487,53.5,7.6,1.695,139.886,63.616,52.1,8.1,1.692,140.374,63.746,52.4,8.1,1.699,140.85,63.871,52.2,8.0,1.701
133.581,61.707,50.8,8.6,1.643,134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677,139.409,63.487,53.5,7.6,1.695,139.886,63.616,52.1,8.1,1.692,140.374,63.746,52.4,8.1,1.699,140.85,63.871,52.2,8.0,1.701,141.338,63.996,51.0,8.5,1.694
134.015,61.854,51.5,8.6,1.657,134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677,139.409,63.487,53.5,7.6,1.695,139.886,63.616,52.1,8.1,1.692,140.374,63.746,52.4,8.1,1.699,140.85,63.871,52.2,8.0,1.701,141.338,63.996,51.0,8.5,1.694,141.831,64.12,50.8,8.6,1.683
134.447,61.997,49.4,9.3,1.648,134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677,139.409,63.487,53.5,7.6,1.695,139.886,63.616,52.1,8.1,1.692,140.374,63.746,52.4,8.1,1.699,140.85,63.871,52.2,8.0,1.701,141.338,63.996,51.0,8.5,1.694,141.831,64.12,50.8,8.6,1.683,142.327,64.242,49.9,8.9,1.681
134.875,62.136,50.0,9.0,1.655,135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677,139.409,63.487,53.5,7.6,1.695,139.886,63.616,52.1,8.1,1.692,140.374,63.746,52.4,8.1,1.699,140.85,63.871,52.2,8.0,1.701,141.338,63.996,51.0,8.5,1.694,141.831,64.12,50.8,8.6,1.683,142.327,64.242,49.9,8.9,1.681,142.819,64.362,49.4,9.1,1.691
135.307,62.275,51.1,8.5,1.657,135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677,139.409,63.487,53.5,7.6,1.695,139.886,63.616,52.1,8.1,1.692,140.374,63.746,52.4,8.1,1.699,140.85,63.871,52.2,8.0,1.701,141.338,63.996,51.0,8.5,1.694,141.831,64.12,50.8,8.6,1.683,142.327,64.242,49.9,8.9,1.681,142.819,64.362,49.4,9.1,1.691,143.331,64.483,51.0,8.6,1.699
135.757,62.417,52.2,8.1,1.666,136.196,62.553,52.1,8.1,1.671,136.646,62.691,49.8,8.9,1.671,137.128,62.836,50.3,9.0,1.683,137.557,62.962,51.3,8.7,1.679,138.018,63.096,52.2,8.3,1.672,138.483,63.229,52.0,8.2,1.673,138.944,63.359,53.1,7.9,1.677,139.409,63.487,53.5,7.6,1.695,139.886,63.616,52.1,8.1,1.692,140.374,63.746,52.4,8.1,1.699,140.85,63.871,52.2,8.0,1.701,141.338,63.996,51.0,8.5,1.694,141.831,64.12,50.8,8.6,1.683,142.327,64.242,49.9,8.9,1.681,142.819,64.362,49.4,9.1,1.691,143.331,64.483,51.0,8.6,1.699,143.839,64.602,52.4,8.0,1.716
