azimuth0,elevation0,temperature0,humidity0,vPanel0,azimuth1,elevation1,temperature1,humidity1,vPanel1,azimuth2,elevation2,temperature2,humidity2,vPanel2,azimuth3,elevation3,temperature3,humidity3,vPanel3,azimuth4,elevation4,temperature4,humidity4,vPanel4,azimuth5,elevation5,temperature5,humidity5,vPanel5,azimuth6,elevation6,temperature6,humidity6,vPanel6,azimuth7,elevation7,temperature7,humidity7,vPanel7,azimuth8,elevation8,temperature8,humidity8,vPanel8,azimuth9,elevation9,temperature9,humidity9,vPanel9,azimuth10,elevation10,temperature10,humidity10,vPanel10,azimuth11,elevation11,temperature11,humidity11,vPanel11,azimuth12,elevation12,temperature12,humidity12,vPanel12,azimuth13,elevation13,temperature13,humidity13,vPanel13,azimuth14,elevation14,temperature14,humidity14,vPanel14,azimuth15,elevation15,temperature15,humidity15,vPanel15,azimuth16,elevation16,temperature16,humidity16,vPanel16,azimuth17,elevation17,temperature17,humidity17,vPanel17,azimuth18,elevation18,temperature18,humidity18,vPanel18,azimuth19,elevation19,temperature19,humidity19,vPanel19,azimuth20,elevation20,temperature20,humidity20,vPanel20
114.667,52.627,48.3,10.1,1.389,114.952,52.811,48.2,10.1,1.398,115.261,53.009,48.6,9.9,1.402,115.514,53.169,47.8,10.1,1.415,115.824,53.363,47.7,10.4,1.408,116.089,53.528,48.8,10.1,1.416,116.379,53.707,49.0,9.9,1.414,116.672,53.886,48.4,10.0,1.422,116.966,54.064,48.5,9.9,1.425,117.263,54.242,47.6,10.2,1.426,117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508
114.952,52.811,48.2,10.1,1.398,115.261,53.009,48.6,9.9,1.402,115.514,53.169,47.8,10.1,1.415,115.824,53.363,47.7,10.4,1.408,116.089,53.528,48.8,10.1,1.416,116.379,53.707,49.0,9.9,1.414,116.672,53.886,48.4,10.0,1.422,116.966,54.064,48.5,9.9,1.425,117.263,54.242,47.6,10.2,1.426,117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508
115.261,53.009,48.6,9.9,1.402,115.514,53.169,47.8,10.1,1.415,115.824,53.363,47.7,10.4,1.408,116.089,53.528,48.8,10.1,1.416,116.379,53.707,49.0,9.9,1.414,116.672,53.886,48.4,10.0,1.422,116.966,54.064,48.5,9.9,1.425,117.263,54.242,47.6,10.2,1.426,117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513
115.514,53.169,47.8,10.1,1.415,115.824,53.363,47.7,10.4,1.408,116.089,53.528,48.8,10.1,1.416,116.379,53.707,49.0,9.9,1.414,116.672,53.886,48.4,10.0,1.422,116.966,54.064,48.5,9.9,1.425,117.263,54.242,47.6,10.2,1.426,117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52
115.824,53.363,47.7,10.4,1.408,116.089,53.528,48.8,10.1,1.416,116.379,53.707,49.0,9.9,1.414,116.672,53.886,48.4,10.0,1.422,116.966,54.064,48.5,9.9,1.425,117.263,54.242,47.6,10.2,1.426,117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525
116.089,53.528,48.8,10.1,1.416,116.379,53.707,49.0,9.9,1.414,116.672,53.886,48.4,10.0,1.422,116.966,54.064,48.5,9.9,1.425,117.263,54.242,47.6,10.2,1.426,117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535
116.379,53.707,49.0,9.9,1.414,116.672,53.886,48.4,10.0,1.422,116.966,54.064,48.5,9.9,1.425,117.263,54.242,47.6,10.2,1.426,117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545
116.672,53.886,48.4,10.0,1.422,116.966,54.064,48.5,9.9,1.425,117.263,54.242,47.6,10.2,1.426,117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551
116.966,54.064,48.5,9.9,1.425,117.263,54.242,47.6,10.2,1.426,117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551
117.263,54.242,47.6,10.2,1.426,117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548
117.556,54.416,48.0,10.4,1.44,117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548
117.862,54.595,47.2,10.3,1.439,118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552
118.155,54.766,46.2,10.9,1.444,118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556
118.465,54.944,46.7,10.6,1.453,118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563
118.772,55.12,46.7,10.7,1.464,119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579
119.087,55.297,47.7,10.5,1.485,119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585
119.394,55.468,47.1,10.7,1.494,119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583
119.708,55.642,47.2,10.6,1.501,120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589
120.019,55.812,46.6,10.7,1.503,120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584
120.338,55.985,45.5,11.1,1.502,120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58
120.659,56.157,45.8,11.3,1.508,120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575
120.983,56.328,47.1,10.4,1.508,121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585
121.309,56.499,47.9,10.0,1.513,121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581
121.632,56.666,47.1,10.3,1.52,121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592
121.963,56.836,48.2,10.0,1.525,122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59
122.297,57.005,49.1,9.6,1.535,122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598
122.633,57.173,49.7,9.3,1.545,122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613
122.966,57.338,50.3,9.1,1.551,123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611
123.302,57.503,48.3,9.8,1.551,123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619
123.652,57.672,45.9,10.9,1.548,123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628
123.998,57.837,46.9,10.6,1.548,124.342,58.0,46.2,10.7,1.552,124.7,58.167,48.1,10.0,1.556,125.044,58.325,49.0,9.7,1.563,125.396,58.486,50.0,9.3,1.579,125.756,58.648,49.8,9.3,1.585,126.12,58.81,47.7,10.2,1.583,126.48,58.968,47.1,10.4,1.589,126.844,59.125,48.1,9.9,1.584,127.222,59.287,49.2,9.5,1.58,127.592,59.443,49.9,9.3,1.575,127.97,59.601,48.6,9.6,1.585,128.351,59.758,48.2,9.6,1.581,128.736,59.914,47.5,10.0,1.592,129.118,60.067,47.3,10.2,1.59,129.509,60.221,47.6,10.0,1.598,129.896,60.372,46.7,10.7,1.613,130.288,60.522,47.5,10.2,1.611,130.688,60.674,49.0,9.9,1.619,131.131,60.839,49.8,9.2,1.628,131.91,61.124,49.9,9.0,1.637
